NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N306;N306_MOD;N306_LIB;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_FOURRAGE_2;2001;FR;DOM;NR01;971;Cultures développées;3;Fourrages annuels, prairies non permanentes et STH;Groupe d'indicateurs;050.07;Superficie concernée;22650;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR01;971;Cultures développées;3.11;Fourrages annuels;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR01;971;Cultures développées;3.11.1;Maïs fourrage et ensilage (plante entière);Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR01;971;Cultures développées;3.11.1.12;Maïs fourrage et ensilage (plante entière) non irrigué;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR01;971;Cultures développées;3.11.9;Autres fourrages annuels, n.c.a.;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR01;971;Cultures développées;3.12;Prairies non permanentes et STH;Groupe d'indicateurs;050.07;Superficie concernée;22650;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR01;971;Cultures développées;3.12.1;Prairies non permanentes;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR01;971;Cultures développées;3.12.1.11;Prairie artificielle (luzerne, trèfle violet, ...);Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR01;971;Cultures développées;3.12.1.11.2;Autres prairies artificielles;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR01;971;Cultures développées;3.12.1.12;Prairies temporaires;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR01;971;Cultures développées;3.12.2;Superficie toujours en herbe (STH);Groupe d'indicateurs;050.07;Superficie concernée;22650;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR01;971;Cultures développées;3.12.2.11;Prairies naturelles ou semées depuis plus de 6 ans;Groupe d'indicateurs;050.07;Superficie concernée;13504;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR01;971;Cultures développées;3.12.2.12;STH (Superficies toujours en herbe) peu productives (pâturages pauvres);Groupe d'indicateurs;050.07;Superficie concernée;9146;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR02;972;Cultures développées;3;Fourrages annuels, prairies non permanentes et STH;Groupe d'indicateurs;050.07;Superficie concernée;18439;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR02;972;Cultures développées;3.11;Fourrages annuels;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR02;972;Cultures développées;3.11.1;Maïs fourrage et ensilage (plante entière);Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR02;972;Cultures développées;3.11.1.12;Maïs fourrage et ensilage (plante entière) non irrigué;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR02;972;Cultures développées;3.11.9;Autres fourrages annuels, n.c.a.;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR02;972;Cultures développées;3.12;Prairies non permanentes et STH;Groupe d'indicateurs;050.07;Superficie concernée;18439;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR02;972;Cultures développées;3.12.1;Prairies non permanentes;Groupe d'indicateurs;050.07;Superficie concernée;160;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR02;972;Cultures développées;3.12.1.11;Prairie artificielle (luzerne, trèfle violet, ...);Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR02;972;Cultures développées;3.12.1.11.2;Autres prairies artificielles;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR02;972;Cultures développées;3.12.1.12;Prairies temporaires;Groupe d'indicateurs;050.07;Superficie concernée;160;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR02;972;Cultures développées;3.12.2;Superficie toujours en herbe (STH);Groupe d'indicateurs;050.07;Superficie concernée;18279;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR02;972;Cultures développées;3.12.2.11;Prairies naturelles ou semées depuis plus de 6 ans;Groupe d'indicateurs;050.07;Superficie concernée;12353;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR02;972;Cultures développées;3.12.2.12;STH (Superficies toujours en herbe) peu productives (pâturages pauvres);Groupe d'indicateurs;050.07;Superficie concernée;5926;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR03;973;Cultures développées;3;Fourrages annuels, prairies non permanentes et STH;Groupe d'indicateurs;050.07;Superficie concernée;21;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR03;973;Cultures développées;3.11;Fourrages annuels;Groupe d'indicateurs;050.07;Superficie concernée;21;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR03;973;Cultures développées;3.11.1;Maïs fourrage et ensilage (plante entière);Groupe d'indicateurs;050.07;Superficie concernée;3;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR03;973;Cultures développées;3.11.1.12;Maïs fourrage et ensilage (plante entière) non irrigué;Groupe d'indicateurs;050.07;Superficie concernée;3;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR03;973;Cultures développées;3.11.9;Autres fourrages annuels, n.c.a.;Groupe d'indicateurs;050.07;Superficie concernée;18;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR04;974;Cultures développées;3;Fourrages annuels, prairies non permanentes et STH;Groupe d'indicateurs;050.07;Superficie concernée;11346;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR04;974;Cultures développées;3.11;Fourrages annuels;Groupe d'indicateurs;050.07;Superficie concernée;342;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR04;974;Cultures développées;3.11.1;Maïs fourrage et ensilage (plante entière);Groupe d'indicateurs;050.07;Superficie concernée;342;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR04;974;Cultures développées;3.11.1.12;Maïs fourrage et ensilage (plante entière) non irrigué;Groupe d'indicateurs;050.07;Superficie concernée;342;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR04;974;Cultures développées;3.11.9;Autres fourrages annuels, n.c.a.;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR04;974;Cultures développées;3.12;Prairies non permanentes et STH;Groupe d'indicateurs;050.07;Superficie concernée;11004;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR04;974;Cultures développées;3.12.1;Prairies non permanentes;Groupe d'indicateurs;050.07;Superficie concernée;1283;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR04;974;Cultures développées;3.12.1.11;Prairie artificielle (luzerne, trèfle violet, ...);Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR04;974;Cultures développées;3.12.1.11.2;Autres prairies artificielles;Groupe d'indicateurs;050.07;Superficie concernée;0;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR04;974;Cultures développées;3.12.1.12;Prairies temporaires;Groupe d'indicateurs;050.07;Superficie concernée;1283;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR04;974;Cultures développées;3.12.2;Superficie toujours en herbe (STH);Groupe d'indicateurs;050.07;Superficie concernée;9721;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR04;974;Cultures développées;3.12.2.11;Prairies naturelles ou semées depuis plus de 6 ans;Groupe d'indicateurs;050.07;Superficie concernée;7893;OUI
SAANR_FOURRAGE_2;2001;FR;DOM;NR04;974;Cultures développées;3.12.2.12;STH (Superficies toujours en herbe) peu productives (pâturages pauvres);Groupe d'indicateurs;050.07;Superficie concernée;1828;OUI
SAANR_FOURRAGE_2;2001;FR;METRO;NR11;77;Cultures développées;3;Fourrages annuels, prairies non permanentes et STH;Groupe d'indicateurs;020.08;Production séche (volume);1571663;OUI
SAANR_FOURRAGE_2;2001;FR;METRO;NR11;78;Cultures développées;3;Fourrages annuels, prairies non permanentes et STH;Groupe d'indicateurs;020.08;Production séche (volume);738252;OUI
SAANR_FOURRAGE_2;2001;FR;METRO;NR11;91;Cultures développées;3;Fourrages annuels, prairies non permanentes et STH;Groupe d'indicateurs;020.08;Production séche (volume);175250;OUI
SAANR_FOURRAGE_2;2001;FR;METRO;NR11;92;Cultures développées;3;Fourrages annuels, prairies non permanentes et STH;Groupe d'indicateurs;020.08;Production séche (volume);60;OUI
